MOLECULE_NAME,SMILES,logD
molecule_1186,CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(C(=O)NCCN(C)C)c(F)c3)n2,1.96
molecule_1187,CC1(CCC(=O)N1Cc2cccs2)C(=O)NC3CCCCC3,2.15
molecule_1188,COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4ccccn34)N5CCN(CC5)C(=O)N,3.3
molecule_1189,NC(=O)c1cccc(c1)[S+]([O-])[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4,1.1
molecule_1190,CN(C)c1nc(Cc2ccc(NC(=O)c3ccc(cc3)C(F)(F)F)cc2)nc(N(C)C)c1CC(=O)O,1.46
molecule_1191,CCC(CC)NC(=O)c1nnn(c1NS(=O)(=O)c2ccc(C)cc2)c3ccccc3,0.46
molecule_1192,Nc1nc(SCc2ccccc2)nc3c1ncn3[C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O,1.24
molecule_1193,CN1C(=O)N(C)c2[nH]c(nc2C1=O)c3cccnc3,0.7
molecule_1194,CO[C@@H]1CN(Cc2ccc(cc2)C(F)(F)F)CC[C@@H]1N(C)C(=O)Cc3ccc(cc3)n4cnnn4,3.1
molecule_1195,COc1ccc2cc(ccc2c1)[C@H](C)C(=O)O,0.13
molecule_1196,CN(C)C1=C(C)N(C)N(C1=O)c2ccccc2,0.78
molecule_1197,CCC(CC)CNC(=O)c1ccc2c(c1)c(Cc3ccc(cc3OC)C(=O)NS(=O)(=O)c4ccccc4C)cn2C,2.7
molecule_1198,NC(=O)c1cncc(c1)c2ccc(cc2)[C@@H]3CC[C@@H](CC(=O)O)CC3,0.22
molecule_1199,CC(C(=O)O)c1ccc(c(F)c1)c2ccccc2,0.85
molecule_1200,COc1cc(ccc1Nc2ncc(c(n2)c3cnc4ccccn34)C(F)(F)F)N5CCN(CC5)C(=O)C,3.7
molecule_1201,NC1(CCC1)c2ccc(cc2)c3ncc4nccn4c3c5ccccc5,1.3
molecule_1202,COC[C@H](C)Oc1cc(Oc2cc(F)cc(F)c2)cc(c1)C(=O)Nc3ccc(cn3)C(=O)O,1.36
molecule_1203,CCC(C)(C)C[C@@H](N1CCC[C@@H](C1)N2C=C(C)C(=O)NC2=O)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3,1.37
molecule_1204,Fc1cccc(c1)C(COCc2cc(cc(c2)C(F)(F)F)C(F)(F)F)N3CCNCC3,3.2
molecule_1205,COc1cc(F)ccc1c2cncc(CNC(=O)c3ccccn3)c2,3.2
molecule_1206,CSCc1cc(nc(n1)c2ccccc2)N3CCOCC3,3.26
molecule_1207,CN(C)CCCNc1cc(nc2c(cnn12)C#N)n3ccc4ccc(NC(=O)C)cc34,1.62
molecule_1208,CC(=O)Nc1ccc2ccn(c3cc(NCCN4CCCC4)n5ncc(C#N)c5n3)c2c1,2.24
molecule_1209,Clc1cccc2c3CN(CCc3[nH]c12)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N,3.59
molecule_1210,Oc1ccc(cc1)C2=COc3cc(O)ccc3C2=O,2.46
molecule_1211,Nc1ccc2[nH]c(Cc3ccc(Oc4ccccc4)cc3)nc2c1,3.8
molecule_1212,CN1C(=O)C(=Cc2cnc(NC(CCO)CCO)nc12)Oc3ccc(F)cc3F,1.5
molecule_1213,CCc1ccc(NC(=O)c2ccc3cc(ccc3c2)C(=N)N)cc1,1.1
molecule_1214,CC#Cc1ccnc(c1)c2cc(ccc2O)C3(N=C(C)C(=N3)N)C4CC4,3.6
molecule_1215,Fc1ccc(cc1)C(NC(=O)CC2CCN(Cc3ccn(c3)c4ccc(cc4)C(F)(F)F)CC2)C5=CNC(=O)C(=C5)Cl,3.12
molecule_1216,CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NC=O)C(=O)C(F)(F)F,1.84
molecule_1217,COc1cc(ccc1Nc2ncc(C)c(n2)c3cnc4ccccn34)N5CCN(CC5)C(=O)C,2.9
molecule_1218,Nc1cccc2C(=O)N(Cc3cccc(Cl)c3)C(=O)c12,3.18
molecule_1219,NC(=O)Nc1cc(sc1C(=O)N[C@H]2CCCNC2)c3ccccc3,1.04
molecule_1220,Nc1nc(Cl)nc(NCc2ccccc2)n1,2.26
molecule_1221,COc1cccc(COCC(O)CN2CCC(CC2)C(=O)N)c1,-0.5
molecule_1222,Oc1ccc(CCNCCCCCCOCCc2ccccc2)c3sc(O)nc13,2.21
molecule_1223,COC[C@H](C)Oc1cc(Oc2ccccc2)cc(c1)C(=O)Nc3ccc(cn3)C(=O)O,0.95
molecule_1224,Clc1ccc2ncc(c3cccc(NC4CNC4)n3)n2c1,1.19
molecule_1225,NC(=N)Nc1ccc(cc1)C(=O)Oc2ccccc2,-0.21
molecule_1226,NC1(CCC1)c2ccc(cc2)C3=NN4C=CC(=O)N=C4C=C3c5ccccc5,0.2
molecule_1227,CCOc1ccc(NC(=O)C)cc1,1.5
molecule_1228,O=C(CC12CC3CC(CC(C3)C1)C2)Nc4ccc5[nH]ncc5c4,4.03
molecule_1229,OC(=O)Cc1csc(n1)c2ccc(Cl)cc2,-0.22
molecule_1230,Cc1oc(cc1)c2ccc(cc2F)S(=O)(=O)N3CCC[C@H]3C(=O)N4CC[C@@H](N)C4,1.2
molecule_1231,Cc1onc(c1)[C@H](O)[C@](C)(OCc2ccc(cc2)c3ccccc3)C(=O)NO,2.88
molecule_1232,COc1cccc(Oc2cncnc2O)c1,0.59
molecule_1233,CC(C)Oc1cc(Nc2nc3c(cc2F)ncn3[C@@H](CO)c4ccc(F)cn4)n[nH]1,2.97
molecule_1234,OC(=O)c1cccc(c1)c2ccc3c(C(=O)NCC45CC6CC(CC(C6)C4)C5)c(Cl)ccc3n2,2.84
molecule_1235,Nc1nc(N)c(nc1Cl)C(=O)Nc2ccccn2,2.67
molecule_1236,CN1CCN(CC1)C(=O)c2cc3cc(Cl)ccc3[nH]2,2.4
molecule_1237,CCn1c(C)c(C(=O)O)c(c2cccc(c2)N3CCN(CC3)c4ccc(NS(=O)(=O)c5ccc(N[C@H](CCN6CCC(O)CC6)CSc7ccccc7)c(c5)S(=O)(=O)C(F)(F)F)cc4)c1c8ccc(Cl)cc8,4.2
molecule_1238,CC1CN(C1)C(=O)c2nnc3c(cccc3c2N)c4ncccn4,1.21
molecule_1239,OC[C@H](Nc1ncc(Cl)c(Nc2cc([nH]n2)C3CC3)n1)c4ccc(F)cc4,3.75
molecule_1240,C[C@H]1COCCN1c2cc(CS(=O)(=O)C)nc(n2)c3ccc4[nH]ccc4c3,2.38
molecule_1241,COCCCc1cc(Nc2nc(NCc3onc(C)c3)ncc2Br)n[nH]1,3.07
molecule_1242,OCc1ccc(OC2CCN(CC3CCN(CC3)[C@@H](Cc4ccccc4)C(=O)O)CC2)cc1Cl,0.8
molecule_1243,OC(=O)CNCCNc1ccc(Cl)c(c1)C(=O)NCC23CC4CC(CC(C4)C2)C3,1.94
molecule_1244,COc1cc(ccc1C2CC2)N3CCN([C@H](C)C3)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N,3.49
molecule_1245,CCNC(=O)c1ccc(C)c(c1)N2C=Nc3ccc(cc3C2=O)N4CCN(C)CC4,1.47
molecule_1246,O=C(Nc1nc(cs1)c2ccccc2)c3cccnc3,3.62
molecule_1247,CS(=O)(=O)n1c2ccccc2c3cc(NC(=O)CCc4ccncc4)ccc13,3.4
molecule_1248,C[C@@H]1CN(CCN1c2ncc(OCc3ccncc3C#N)cn2)C(=O)OCC(F)(F)F,3
molecule_1249,Nc1nnc(Cc2ccc(Cl)cc2)s1,2.34
molecule_1250,OC(=O)c1c(C#N)c2ccccc2n1Cc3ccc(Cl)c(Cl)c3,1.26
molecule_1251,O[C@@H](CNCCc1cccc(c1)c2cccc(CNCc3ccccc3)c2)c4ccc(O)c5NC(=O)Sc45,2.32
molecule_1252,CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)S(=O)(=O)CCCN4CCOCC4)n2,2.43
molecule_1253,C[C@H](CO)Nc1nc(SCc2ccccc2F)nc3nc(N)sc13,3.12
molecule_1254,OCC[C@]1(CCCNC1)c2ccc(Cl)c(Cl)c2,0.62
molecule_1255,C=CCN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)Nc4ccccc4,3.6
molecule_1256,C[C@H](NC(=O)c1c(C)nn(c1NS(=O)(=O)c2ccc(cc2)C#N)c3ccc(F)cc3)C(C)(C)C,0.45
molecule_1257,OC(=O)[C@H](Cc1ccc(F)cc1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,2.98
molecule_1258,CS(=O)(=O)c1cccc(Nc2nccc(Nc3cccc4ncoc34)n2)c1,2.5
molecule_1259,COCCC(=O)N(C)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1,3.23
molecule_1260,C[C@@H]1CN(CCN1c2ncc(OCc3ccc(cc3)C#N)cn2)C(=O)OC(C)(C)C,2.89
molecule_1261,CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)N4CCN(CC4)S(=O)(=O)CCN(C)C)n2,2.52
molecule_1262,Nc1ccc2ccccc2n1,1.7
molecule_1263,CCCCN1Cc2c(O)n3nc(cc3nc2C1=O)c4occc4,0.8
molecule_1264,CN1C=C(C(=O)NC[C@@H](O)CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3)C(=CC1=O)C(F)(F)F,2.76
molecule_1265,Nc1nc2ccc(cc2s1)c3cccc(O)c3,3.1
molecule_1266,CC#CCN1C(=O)N(CC2CC2)c3nn(Cc4ccnc5ccc(Cl)cc45)c(c3C1=O)c6cncn6C,3.61
molecule_1267,C[C@@H]1CN(CCN1C(=O)[C@@H]2CCCC[C@H]2C(=O)NC3(CC3)C#N)c4ccc5c(C)nn(C)c5c4,2.7
molecule_1268,Cc1nccc(c1Cl)c2ccc(cc2)c3nc4ccncc4c(O)c3C#N,2
molecule_1269,O=C1C=C(Oc2c1cccc2c3ccccc3)N4CCOCC4,2.9
molecule_1270,COc1ncc2C=CC(=O)N(CCN3CCC(CC3)NCc4cc5OCCOc5cn4)c2n1,0.2
molecule_1271,COc1cc(ccc1Cc2cn(C)c3ccc(NC(=O)CC4CCCC4)cc23)C(=O)O,2
molecule_1272,Cc1c(c2cc(F)ccc2n1CC(=O)O)S(=O)(=O)c3ccc(Cl)cc3,-0.16
molecule_1273,NS(=O)(=O)c1ccc(Nc2nccc(Nc3c(Cl)ccc4OCOc34)n2)cc1,2.7
molecule_1274,CCC(C)(CC)C[C@@H](N1CCC[C@@H](C1)N2C=C(C)C(=O)NC2=O)c3ccc(C(=O)O)c(Oc4cccc(Br)c4)c3,1.97
molecule_1275,CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)N3CCN(CC3)c4ccc(cn4)C#N)C(=O)C2,2.46
molecule_1276,NS(=O)(=O)c1cc2c(NC(NS2(=O)=O)C(Cl)Cl)cc1Cl,0.37
molecule_1277,Cc1nc2ncnn2c(O)c1CCOC(=O)c3ccccc3F,0.99
molecule_1278,O[C@H](CNS(=O)(=O)c1cccc(c1)C#N)CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3,3.42
molecule_1279,O=C(NCCCCc1ccccc1)c2ccccc2,3.8
molecule_1280,CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)NCC#N,0.08
molecule_1281,NC(=O)C1CCCCC1,0.9
molecule_1282,CN(C)c1ncnc2nc[nH]c12,0.95
molecule_1283,Nc1nonc1\C(=N\O)\Nc2ccc(F)c(Cl)c2,2.7
molecule_1284,COc1ccc(cc1)S(=O)(=O)Nc2ccccn2,0.87
molecule_1285,Cc1ccc(cc1)c2csc3ncnc(O)c23,2.59
molecule_1286,CCOc1ccccc1c2ccc(cc2)c3nc4ccncc4c(O)c3C#N,3
molecule_1287,COc1ccc(NC(=O)C=C)cc1,1.68
molecule_1288,CC1=CN([C@H]2CCCN(C2)S(=O)(=O)c3ccc(O)c(Oc4cccc(Br)c4)c3)C(=O)NC1=O,2.3
molecule_1289,CS(=O)(=O)c1ccc2C(=CNC(=O)c2c1)C(=O)NC[C@@H](O)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,2.63
molecule_1290,CN1CCC[C@H]1c2ccccn2,0.44
molecule_1291,Oc1ccc(cc1)c2oc3ccc(O)cc3n2,3.4
molecule_1292,CC[C@H](Nc1ncnc2[nH]cnc12)C3=Nc4cccc(F)c4C(=O)N3c5ccccc5,2.72
molecule_1293,Cn1c(Nc2ccc(cc2)C(F)(F)F)nc3cc(Oc4ccnc(c4)c5ncc([nH]5)C(F)(F)F)ccc13,3.45
molecule_1294,Nc1nc(ns1)c2ccccc2,2.2
molecule_1295,N\C(=C(/C#N)\c1ccccc1C(F)(F)F)\Sc2ccc(N)cc2,3.4
molecule_1296,CC(N(O)C(=O)N)c1cc2ccccc2s1,2.05
molecule_1297,Cc1onc(NC(=O)CSc2nc(C)cc(C)n2)c1,1.52
molecule_1298,COc1c(cc2ccccc2c1C(=O)N(C)C[C@@H](CCN3CCC(CC3)N4CCCNC4=O)c5ccc(Cl)c(Cl)c5)C#N,3
molecule_1299,CNC1=Nc2ncccc2C(=NC1c3ccns3)c4occc4,1.44
molecule_1300,CN1C(=O)N(C)c2ncn(CC(O)CO)c2C1=O,-1.25
molecule_1301,CN1C(=O)CC(C)(CCc2cccc(c2)c3ccccc3)N=C1N,2.03
molecule_1302,COc1cc(ccc1Cc2cn(C)c3ccc(cc23)C(=O)NCCc4ccccc4)C(=O)NS(=O)(=O)c5ccccc5C,2.51
molecule_1303,Cc1ccc(cc1)c2nn(c3ncnc(N)c23)C(C)(C)C,4.1
molecule_1304,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC4CCN(CC(=O)N)CC4,3.1
molecule_1305,NC(=O)c1ccc(Br)cc1,1.75
molecule_1306,C1CCN(CC1)c2ncnc3[nH]cnc23,1.84
molecule_1307,CCOc1cccc(Nc2oc(nn2)C(=O)Nc3ccc(nc3)N4CCOCC4)c1,3.6
molecule_1308,C[C@H](Oc1ccc(SCCCCCc2ccccc2)cc1)C(=O)c3nc(C)c(CCCC(=O)O)s3,2.03
molecule_1309,Fc1ccc(CN2CCN(CC2)[C@H](c3ccc(cc3)C(=O)N4CCC4)c5cccc(NC(=O)C6CC6)c5)cc1,3.58
molecule_1310,N[C@H](Cc1c[nH]c2ccccc12)C(=O)O,-0.92
molecule_1311,CC(C)CN1C(=O)N(C)C(=O)c2c(SCCCO)c(Cc3ccccc3C(F)(F)F)sc12,4.05
molecule_1312,CN1C(=O)N(CC2CC2)c3nn(Cc4ccnc5ccc(Cl)cc45)c(c6oc(cc6Cl)S(=O)(=O)C)c3C1=O,3.97
molecule_1313,C[C@H](NC(=O)c1c(C)nn(C2CCC2)c1NS(=O)(=O)c3ccc(C)cc3)C(C)(C)C,1.57
molecule_1314,Clc1ccc2C(=O)C3=C(Nc2c1)C(=O)NN(Cc4cccs4)C3=O,1.52
molecule_1315,COc1ccc2N=CC(=O)N(CCN3CC[C@@H](NCc4ccc5OCC(=O)Nc5n4)[C@@H](F)C3)c2c1,0.83
molecule_1316,O=C(Nc1ccc(nc1)n2ccnc2)c3ccc(cc3)C#N,2.2
molecule_1317,Nc1[nH]ncc1S(=O)(=O)c2ccccc2,1.1
molecule_1318,Cc1ccc(cc1)S(=O)(=O)Nc2c(C(=O)NCC(C)(C)C)c(C)nn2c3ccccc3,1.46
molecule_1319,CS(=O)(=O)Cc1cc(nc(n1)c2cccc3[nH]ccc23)N4CCOCC4,1.7
molecule_1320,C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N)nc(OCC4CCC(F)(F)CC4)nc23,1.72
molecule_1321,CCn1c2ccccc2c3cc(NC(=O)CCc4ccncc4)ccc13,3.75
molecule_1322,CCS(=O)(=O)c1ccc(c2cc(Cl)ccc2OCC(=O)O)c(c1)C(F)(F)F,0.62
molecule_1323,COc1ccccc1C[C@H](N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2)C(=O)O,2.77
molecule_1324,COc1cc2nnc(C(=O)N)c(Nc3ccc(F)cc3F)c2cc1N4CCN(C)CC4,2.36
molecule_1325,Fc1ccc2cn[nH]c2c1,2.3
molecule_1326,CC(C)N(CCCNC(=O)Nc1ccc(cc1)C(C)(C)C)C[C@H]2O[C@H]([C@H](O)[C@@H]2O)n3ccc4c(N)ncnc34,2.4
molecule_1327,CCC1(CCC(=O)NC1=O)c2ccc(N)cc2,0.6
molecule_1328,OC(=O)CCCc1ccc(cc1)N(CCCl)CCCl,1.47
molecule_1329,NC1=NC2(CCN(CC2)C(=O)c3ccc(cc3)C#N)Nc4cccc(F)c14,0.66
molecule_1330,Cc1ccc(cc1c2ccc(nc2)C(=O)NCC3CC3)C(=O)NC4CC4,3.36
molecule_1331,CC(C)N=C1C=C2N(c3ccc(Cl)cc3)c4ccccc4N=C2C=C1Nc5ccc(Cl)cc5,3.17
molecule_1332,CO[C@@H]1CN(CCN2C(=O)C=Nc3ccc(OC)cc23)CC[C@H]1NCc4ccc5OCC(=O)Nc5n4,0.97
molecule_1333,Oc1cc(OCc2ccccc2)ccn1,1.69
molecule_1334,CN(C)CC(O)COc1ccc(Nc2cc(Nc3cc(Cl)ccc3Cl)ncn2)cc1,2.6
molecule_1335,CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3ccccc3C(F)(F)F)c2C(=O)N4C[C@H](O)CO4,3.15
molecule_1336,CN1CCN(CC1)c2ccc(Nc3ncc(C)c(Nc4cccc(c4)S(=O)(=O)NC(C)(C)C)n3)cc2,2.84
molecule_1337,COc1cc2ncnc(Nc3ccncc3)c2cc1OC,2.22
molecule_1338,N(c1ccccc1)c2[nH]nnc2c3ccccc3,3.37
molecule_1339,O=C(NC1(CC1)C#N)[C@@H]2CCCC[C@H]2C(=O)N3CCN(CC3)c4nc5cnccc5s4,1.66
molecule_1340,O[C@@H](CNCCc1ccc(CNCCc2ccccc2)cc1)c3ccc(O)c4NC(=O)Sc34,1.11
molecule_1341,NS(=O)(=O)c1cc(Cl)c(Cl)c(c1)S(=O)(=O)N,0.92
molecule_1342,Fc1ccc(cc1)c2cn3ccccc3n2,3.1
molecule_1343,Fc1ccc(CC2=NNC(=O)c3ccccc23)cc1N4C(=O)CCC4=O,1
molecule_1344,O=C(Nc1cc(nn1c2ccccc2)c3ccccc3)c4cccc(c4)C#N,3.82
molecule_1345,CN(C)c1cccc2c(cccc12)S(=O)(=O)N(C)CC(=O)O,-1.45
molecule_1346,Cc1cc(on1)c2ccc(cc2F)N3C[C@H](Cn4ccnn4)OC3=O,1.99
molecule_1347,COc1ccnc(NC2CCN(CC2)C(=O)c3ccccc3)c1,2.06
molecule_1348,CCC(=O)N[C@H]1CC[C@H](C1)C(=O)N(C)c2ccc(cc2)c3oc4ccccc4n3,3.4
molecule_1349,Nc1c(cnn1c2ccc(F)cc2)C(=O)c3cccc(OC[C@H](O)CO)c3,1.94
molecule_1350,O=C1C=C(N=C2N(Cc3cccc4ccccc34)C=CN12)N5CCOCC5,3.3
molecule_1351,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN4CCN(C)CC4,3.3
molecule_1352,O=C1NCCc2[nH]c(cc12)c3ccncc3,1.49
molecule_1353,CCN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,3
molecule_1354,COc1cc(ccc1OCCN2CCCC2)N3C=Nc4cc(sc4C3=O)c5ccc(Cl)cc5,2.74
molecule_1355,CN(C)c1ccnc2sc3C(=O)N(C=Nc3c12)c4ccccc4,2.34
molecule_1356,CN1CCc2c(NC(=O)Cc3ccccc3)c4ccccc4nc12,2.8
molecule_1357,C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N)nc(OC(C4CC4)C(F)(F)F)nc23,1.83
molecule_1358,Cc1c[nH]c(\C=C\2/C(=O)Nc3ccccc23)c1CCC(=O)O,1.2
molecule_1359,COc1ccc(Nc2nccc(n2)c3cnc(C)n3C(C)C)cc1,3.43
molecule_1360,C[C@H](Oc1ncc(Cl)c(Nc2cc(C)[nH]n2)n1)c3ncc(F)cn3,1.82
molecule_1361,Clc1cnc(cc1C(=O)NCC23CC4CC(CC(C4)C2)C3)N5CCNCC5,2.09
molecule_1362,Cc1c(Sc2ccc(Cl)cc2)c3cc(Cl)ccc3n1Cc4nnn[nH]4,3.25
molecule_1363,CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C2=O)C(=O)O,-0.86
molecule_1364,CN(C)CCOC(c1ccccc1)c2ccccc2C,1.47
molecule_1365,CC(C)c1noc(n1)N2CCN([C@H](C)C2)c3ncc(OCc4ccncc4C#N)cn3,3.1
molecule_1366,C[C@@H](N(CC1CCS(=O)(=O)CC1)C(=O)Cc2ccc(c(F)c2)C(F)(F)F)C3=Nc4ncccc4C(=O)N3c5ccc(Cl)cc5,2.9
molecule_1367,CCOc1ccc2nc(NC(=O)CC)sc2c1,3.4
molecule_1368,CC1=CN([C@H]2CCCN(C2)S(=O)(=O)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3)C(=O)NC1=O,-1.28
molecule_1369,[O-][N+](=O)c1ccc(cc1)C2=Nc3ccccc3C(=O)N2,2.5
molecule_1370,O=C(NCc1ccccn1)c2ccc(Oc3ccccc3)cc2,2.7
molecule_1371,CN1CCN(CC1)S(=O)(=O)c2ccc(cc2F)c3cnc(N)c(n3)C(=O)Nc4cccnc4,2.66
molecule_1372,COc1ccccc1C2=COc3cc(O)ccc3C2=O,2.55
molecule_1373,Cn1cc(CN2CCc3cc4nc(N)sc4cc3CC2)cn1,1.06
molecule_1374,Fc1ccc(cc1F)N2C=CN=C(SCC(=O)NC3CCCC3)C2=O,2
molecule_1375,CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NC(=O)OCc3ccccn3)C(=O)C(F)(F)F,1.91
molecule_1376,Cn1c(SCc2c(Cl)cccc2Cl)nnc1c3ccc4nonc4c3,3.35
molecule_1377,COc1ccc(cc1)C(=O)CS(=O)(=O)c2ccccc2,1.96
molecule_1378,CN(C)CC\C=C\1/c2ccccc2Sc3ccc(Cl)cc13,3.42
molecule_1379,Clc1ccc(cc1)C2(CCC2)C(=O)Nc3oc(nn3)C(=O)Nc4ccc(cc4)N5CCOCC5,3.2
molecule_1380,C[C@H](CO)Nc1nc(SCc2ccccc2)nc3NC(=O)Nc13,2.75
molecule_1381,COCCN(C)Cc1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1,2.65
molecule_1382,CC(COc1ccccc1)NC(C)C(O)c2ccc(O)cc2,0.56
molecule_1383,CN(C1CCN(Cc2ccc(cc2)C(F)(F)F)CC1)C(=O)Cc3ccc(NC(=O)C)cc3,2.9
molecule_1384,C[C@@H](C[C@@](C)(CS(=O)(=O)N1CCN(CCc2ccc(Cl)cc2Cl)CC1)N(O)C=O)c3ncc(F)cn3,3.27
molecule_1385,CN1CCN(CC1)c2ccc(Nc3ncc(F)c(N[C@@H]4[C@@H]5C[C@@H](C=C5)[C@@H]4C(=O)N)n3)cc2C,2.9
molecule_1386,Cc1ccc2c(c1)c(Sc3ccccc3)c(CC(=O)O)n2C,1.74
molecule_1387,CC(C)n1c(C)ncc1c2nc(Nc3ccc(cc3)N4CC(C4)NC(=O)C)ncc2F,2.76
molecule_1388,NC(=O)c1cc2ccccc2nc1N,1.07
molecule_1389,O=C(N1CCNCC1)c2cc3ccccc3[nH]2,0.6
molecule_1390,N#CCc1c[nH]c2ccc(OCc3ccccc3)cc12,3.71
molecule_1391,CN([C@@H]1CCN(Cc2nc3ccccc3s2)C[C@@H]1F)C(=O)Cc4ccc(cc4)S(=O)(=O)C,2.1
molecule_1392,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N2CC[C@H]3CCN(CCc4ccccc4)C[C@@H]23,2.47
molecule_1393,CC(C)C(NC(=O)CN1C(=O)C(=CN=C1c2ccc(F)cc2)N)C(=O)C(F)(F)F,1.05
molecule_1394,Cc1cc(Nc2ccnc(NCc3onc(c3)C4CC4)n2)n[nH]1,2.5
molecule_1395,COc1ccc2CCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,0.66
molecule_1396,COc1cccc(c1)C(=O)NCCCOc2cccc3ccc(N)nc23,2.46
molecule_1397,Cc1ccc(cc1)c2ccc(F)cc2COc3ccc(CCC(=O)O)cc3,3.24
molecule_1398,CC[C@H](C)[C@H](N)C1=N[C@@H](CS1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@H]2CCCCNC(=O)[C@H](CC(=O)N)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@@H](Cc4ccccc4)NC(=O)[C@@H](NC(=O)[C@@H](CCCN)NC2=O)[C@@H](C)CC,-0.46
molecule_1399,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@@H](C)C(=O)N,3.42
molecule_1400,OC(=O)c1[nH]c2cc(Cl)cc(Cl)c2c1\C=C\C(=O)Nc3ccccc3,1.52
molecule_1401,CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NC(=O)NCc3cccnc3)C(=O)C(F)(F)F,2.84
molecule_1402,CC[C@H](NC(=O)c1c([S+]([O-])CC)c(nc2ccccc12)c3ccccc3)c4ccccc4,3.45
molecule_1403,Nc1n[nH]c2c(Cl)cccc12,1.7
molecule_1404,NC(=O)c1cccc(OC2CCN(CC3CC3)CC2)c1,0.49
molecule_1405,Cc1cc(CN2Cc3ccccc3C2C(=O)Nc4ccc(Cl)cc4)ccc1OCC(=O)O,1.38
molecule_1406,CC(C)CN1C(=O)N(C)C(=O)c2c(SC3CCCC3)c(Cc4ccccc4C(F)(F)F)sc12,4.21
molecule_1407,OC(=O)[C@H](Cc1cccc(F)c1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,2.68
molecule_1408,CC1SC2=C(C(=O)O)C(=O)c3cc(F)c(cc3N12)N4CCN(CC5=C(C)OC(=O)O5)CC4,0.47
molecule_1409,CN([C@H]1CCN(Cc2ccc(cc2)C(F)(F)F)C[C@H]1F)C(=O)Cc3ccc(cc3)n4cnnn4,3.3
molecule_1410,CC(=O)NC[C@H]1CN(C(=O)O1)c2ccc(c(F)c2)n3cc(nn3)C#N,0.8
molecule_1411,COC(=O)c1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,0.83
molecule_1412,Clc1ccc2OCOc2c1Nc3ccnc(Nc4ccccc4)n3,3.9
molecule_1413,COc1cc(OC2CCN(C)CC2)c3c(Nc4c(Cl)ccc5OCOc45)ncnc3c1,2.98
molecule_1414,Cc1cc(CN2Cc3ccccc3C[C@H]2C(=O)Nc4ccc(Cl)cc4Cl)ccc1OCC(=O)O,2.41
molecule_1415,Oc1ccc(cc1)C2=Cc3ccc(O)cc3OC2,3.8
molecule_1416,OB(O)c1ccccc1C=O,0.83
molecule_1417,O=C(N1CC(=O)Nc2ccccc12)c3occc3,1.21
molecule_1418,Oc1ccc(CCNCCCS(=O)(=O)NCCOCCc2ccc(F)cc2)c3sc(O)nc13,1.57
molecule_1419,CCN(C1CCN(CC[C@H](c2ccc(cc2)S(=O)(=O)C)c3cc(F)c(F)c(F)c3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,2.55
