MOLECULE_NAME,SMILES,LogP
2 417,C1C2=CC=CC=C2CC2C=CC=CC=21,"4,25"
2 418,CC1C=CC(=CC=1)C1C=CC(C)=CC=1,"5,09"
2 419,[O-][N+](=O)C1=CC2=CC=CN=C2C=C1,"1,84"
2 420,[O-][N+](=O)C1=CC2N=CC=CC=2C=C1,"1,82"
2 421,CC(=O)OC1=CC=CC=C1OC,"1,38"
2 422,CNC(=O)C1C=CC=CC=1,"0,86"
2 423,NNC(=O)C1C=CC=CC=1,"0,19"
2 424,CCNC(=O)C1C=CC=CC=1,"1,28"
2 425,CCOC(=O)C1C=CC=NC=1,"1,32"
2 426,NC(CC(O)=O)C1C=CC=CC=1,"-1,40"
2 427,CN(CC1C=CC=CC=1)C1C=CC=CC=1,"4,22"
2 428,OC(=O)COC1=CC=CC=C1Cl,"1,86"
2 429,OC1C=CC=CC=1CC(O)=O,"0,85"
2 430,CC(=O)NC1=CC=CC=C1Br,"1,34"
2 431,CC(=O)NC1C=CC=CC=1O,"0,72"
2 432,CC1C=C2C=CNC2=CC=1,"2,68"
2 433,CCOC(=O)C1C=COC=1,"1,78"
2 434,CCOC(=O)C1=CC=CO1,"1,52"
2 435,CC1NC2=CC=CC=C2N=1,"1,43"
2 436,OC1NC2=CC=CC=C2N=1,"1,12"
2 437,CSC1=NC2=CC=CC=C2S1,"3,15"
2 438,NC1C=CC=CC=1Br,"2,11"
2 439,NC1C=CC=CC=1I,"2,32"
2 440,OC1C=CC(Br)=CC=1Br,"3,22"
2 441,CC1C=C(Cl)C=CC=1C,"3,82"
2 442,OC1=CC(Cl)=C(O)C=C1,"1,40"
2 443,CC1=CC=C(Cl)C(O)=C1,"2,90"
2 444,CN1C=CC(=O)NC1=O,"-1,20"
2 445,CC1NC(=O)NC1=O,"-0,91"
2 446,CC1=CSC=C1,"2,40"
2 447,O=C1CCCN1,"-0,85"
2 448,CN1C=NC=C1,"-0,06"
2 449,CC1C=C(C)C=C(C)C=1NC(=O)CN(CC)CC,"2,41"
2 450,[O-][N+](=O)C1C=C(C=CC=1O)C(O)=O,"1,85"
2 451,CCCC(O)C(O)=O,"0,45"
2 452,NCC1=CC=CO1,"0,37"
2 453,N#CC1=CC=CO1,"0,96"
2 454,CC1=CC(=CC=C1)C(N)=O,"1,18"
2 455,NC(=O)C1C=CC=C(Cl)C=1,"1,51"
2 456,NC(=O)C1C=CC=C(O)C=1,"0,39"
2 457,OC(=O)C1C=CC=C(I)C=1,"3,13"
2 458,[O-][N+](=O)C1C=C(Cl)C=C(Cl)C=1,"3,09"
2 459,[O-][N+](=O)C1=CC(Cl)=C(O)C(Cl)=C1,"2,94"
2 460,NC1C=C(C=C(C=1)[N+]([O-])=O)[N+]([O-])=O,"1,89"
2 461,NNC(=O)C1=CC(=CC=C1)[N+]([O-])=O,"0,23"
2 462,COC(=O)C1C=C(C=CC=1)[N+]([O-])=O,"1,89"
2 463,CCOC(=O)C1C=C(C=CC=1)[N+]([O-])=O,"2,35"
2 464,CC1CCC(CC1O)C(C)=C,"3,21"
2 465,NC1C=CC(=CC=1N)C(O)=O,"0,13"
2 466,[O-][N+](=O)C1C=CC(=CC=1O)C(O)=O,"1,98"
2 467,NC1C=C(C=CC=1C(O)=O)[N+]([O-])=O,"1,91"
2 468,N#CC1C=C(C=CC=1)[N+]([O-])=O,"1,17"
2 469,[O-][N+](=O)C1C=C(CO)C=CC=1,"1,21"
2 470,CN(C)C1=CC(=CC=C1)[N+]([O-])=O,"2,16"
2 471,COC(=O)C1C=CC(Br)=CC=1,"2,95"
2 472,COC(=O)C1C=CC(N)=CC=1,"1,36"
2 473,COC(=O)C1=CC=C(C=C1)[N+]([O-])=O,"1,89"
2 474,CC1=CC=C(C=C1)C(N)=O,"1,18"
2 475,NC(=O)C1C=CC(Cl)=CC=1,"1,55"
2 476,NC(=O)C1C=CC(O)=CC=1,"0,33"
2 477,OC(=O)C1C=CC(I)=CC=1,"3,02"
2 478,CCC1=CC=C(C=C1)C(O)=O,"2,89"
2 479,N#CC1C=CC(=CC=1)C(O)=O,"1,56"
2 480,OC(=O)C1C=CC(=CC=1)C=O,"1,76"
2 481,N#CC1C=CC(=CC=1)[N+]([O-])=O,"1,19"
2 482,[O-][N+](=O)C1C=CC(CO)=CC=1,"1,26"
2 483,CC(C)C1C=CC(=CC=1)C(N)=O,"2,14"
2 484,NC(=O)C1C=CC(=CC=1)[N+]([O-])=O,"0,82"
2 485,CN(C)C1C=CC(=CC=1)C(O)=O,"1,28"
2 486,CCOC1C=CC(=CC=1)C(O)=O,"2,39"
2 487,CC(=O)OCC1=CC=C(C=C1)[N+]([O-])=O,"1,73"
2 488,CC1=CC=C(C=O)O1,"0,67"
2 489,COC1C=CN=CC=1,"1,00"
2 490,CC1C=C(CC)C=CC=1,"3,98"
2 491,CCC1C=C(O)C=CC=1,"2,40"
2 492,OC1C=C(CO)C=CC=1,"0,49"
2 493,CCC(=O)NC1C=CC=CC=1,"1,61"
2 494,CC(=O)C(=CC1C=CC=CC=1)C(=O)OCC,"2,21"
2 495,[O-][N+](=O)C1C=CC(=CC=1)OC1C=CC=CC=1,"3,92"
2 496,OC1C=CC(CC2C=CC(O)=CC=2)=CC=1,"2,91"
2 497,CCNC(=O)NC1C=CC=CC=1,"1,64"
2 498,O=C(CC1C=CC=CC=1)NC1C=CC=CC=1,"2,70"
2 499,O=S(CC1C=CC=CC=1)CC1C=CC=CC=1,"1,99"
2 500,CCCCCC(=O)NC1C=CC=CC=1,"3,28"
2 501,CCOC1C=C(O)C=CC=1,"1,98"
2 502,OC1C=C(CC(O)=O)C=CC=1,"0,85"
2 503,CC(=O)NC1C=CC=C(Br)C=1,"2,31"
2 504,CC(=O)NC1C=C(O)C=CC=1,"0,73"
2 505,COC1=CC=C(C=O)C=C1O,"0,97"
2 506,CCCN(CCC)N=O,"1,36"
2 507,[O-][N+](=O)OCC(CO)O[N+]([O-])=O,"0,83"
2 508,NC(=O)C=CC1C=CC=CC=1,"1,43"
2 509,NC(=O)OCC1C=CC=CC=1,"1,20"
2 510,CC(=O)COC1C=CC=CC=1,"1,04"
2 511,NC(=O)COC1C=CC=CC=1,"0,76"
2 512,ClCCC1C=CC=CC=1,"2,95"
2 513,CN=CC1C=CC=CC=1,"1,64"
2 514,ON=CC1C=CC=CC=1,"1,85"
2 515,N#CNC1C=CC=CC=1,"1,87"
2 516,[N-]=[N+]=NC1C=CC=CC=1,"2,59"
2 517,CCSC1C=CC=CC=1,"3,20"
2 518,[O-][N+](=O)CC1C=CC=CC=1,"1,75"
2 519,ClC(Cl)=NC1C=CC=CC=1,"2,54"
2 520,NC(=O)OC1C=CC=CC=1,"1,08"
2 521,CC1=CC=C(CC(O)=O)C=C1,"1,86"
2 522,CC(=O)NC1C=CC(I)=CC=1,"2,71"
2 523,CC1=CC=C(C=C1)N=C=S,"3,92"
2 524,CCOC1C=CC(O)=CC=1,"1,81"
2 525,S=C=NCC1C=CC=CC=1,"3,16"
2 526,CCCNC1C=CC=CC=1,"2,45"
2 527,N#CN=NC1C=CC=CC=1,"2,30"
2 528,CCCOC1C=CC=CC=1,"3,18"
2 529,CC1C=CC(CC)=CC=1,"3,63"
2 530,N#CC1C=CC(Cl)=CC=1,"2,47"
2 531,OC1C=CC(CO)=CC=1,"0,25"
2 532,CC1C=CC(=CC=1)NC,"2,15"
2 533,COC1C=CC(Cl)=CC=1,"2,78"
2 534,CC(=O)C=CC1=CC=CO1,"1,35"
2 535,N#CC1C=CC(=CC=1)C#N,"0,93"
2 536,O=CC=CC1=CC=CO1,"1,15"
2 537,CCC(O)CCC,"1,65"
2 538,CCCC(=O)OC,"1,29"
2 539,CC(=O)NC(=O)NC,"-0,70"
2 540,[O-][N+](=O)OCC(O)CO[N+]([O-])=O,"0,71"
2 541,CCCCC(=O)OC,"1,96"
2 542,IC1C=CC(I)=CC=1,"4,11"
2 543,CC(=O)CCC(=O)OC,"-0,13"
2 544,COC(=O)C=CC(=O)OC,"0,22"
2 545,ICCI,"2,71"
2 546,CCNC,"0,15"
2 547,NNC=O,"-2,05"
2 548,CCSC,"1,54"
2 549,CSSC,"1,77"
2 550,CC(C)CC#N,"1,07"
2 551,CC=CC(C)=O,"0,52"
2 552,[O-][N+](=O)CCO,"-0,42"
2 553,CCNC(N)=O,"-0,74"
2 554,CCNC(N)=S,"-0,21"
2 555,CC(C)C[N+]([O-])=O,"1,40"
2 556,CC(C)SC(C)C,"2,84"
2 557,CC1=CC=C(C)N1,"1,47"
2 558,CC1=CC=C(C)O1,"2,24"
2 559,O=NN(CC(F)(F)F)CC(F)(F)F,"2,15"
2 560,NC1=CC(I)=CC=C1,"2,86"
2 561,OC1C=C(I)C=CC=1,"2,93"
2 562,ClCC1C=C(CCl)C=CC=1,"2,72"
2 563,N#CC1C=C(C=CC=1)C#N,"0,80"
2 564,BrC1C=C(Br)C=C(Br)C=1,"4,51"
2 565,NC1C=C(Cl)C=C(Cl)C=1,"2,90"
2 566,CC1CC(=O)NC(=O)N=1,"-0,77"
2 567,BrC1C=NC=CC=1,"1,60"
2 568,ClC1C=NC=CC=1,"1,33"
2 569,ClC1C=CN=CC=1,"1,28"
2 570,CN1CCCCC1,"1,30"
2 571,CCOC(=O)CCCCC(O)=O,"0,91"
2 572,CCCCC(C)O,"1,76"
2 573,CCCC[N+]([O-])=O,"1,47"
2 574,CCCOC(N)=O,"0,36"
2 575,CCCC#C,"1,98"
2 576,OCCCCl,"0,50"
2 577,ICCCI,"3,02"
2 578,CCCNC,"0,84"
2 579,COC(=O)CCCCC(=O)OC,"1,03"
2 580,CCCCC[N+]([O-])=O,"2,01"
2 581,N#CCCCCl,"0,56"
2 582,CCCCOC,"1,66"
2 583,CCOCCCl,"0,98"
2 584,C1C=CCC=C1,"2,30"
2 585,CC(C)COCC(C)C,"2,78"
2 586,CCCCCOC(C)=O,"2,29"
2 587,CCCCCC#N,"1,66"
2 588,CCCCOCC,"2,03"
2 589,CCCCSC#N,"2,03"
2 590,[O-][N+](=O)OCCO[N+]([O-])=O,"1,16"
2 591,CCCCCCCBr,"4,36"
2 592,CCCCCCCCl,"4,15"
2 593,CCOCCOCC,"0,66"
2 594,C1C=CC=CC=CC=1,"3,08"
2 595,N#CCCCCCCC#N,"0,59"
2 596,CCCCCCCCCCCCCC,"7,60"
2 597,CC(C)(C)C#N,"1,08"
2 598,CC12CC(O)C3C(CCC4(O)CC(CC(O)C43CO)OC3OC(C)C(O)C(O)C3O)C1(O)CCC2C1COC(=O)C=1,"-2,00"
2 599,CCC1(N=C(O)N=C1O)C1C=CC=CC=1,"1,53"
2 600,CN(C)C(=O)N(C)C,"0,19"
2 601,CC1C=CC=C(C)C=1C(O)=O,"2,21"
2 602,CC1=NC=C(CO)C(CO)=C1OC,"-0,10"
2 603,COC1C=CC=C(OC)C=1OC,"1,53"
2 604,ClC1C=CC(Cl)=C(Cl)C=1Cl,"4,57"
2 605,NC1C=CC(Cl)=C(Cl)C=1Cl,"3,33"
2 606,NC1=CC(Cl)=C(Cl)C(Cl)=C1Cl,"4,27"
2 607,ClC1C=C(Cl)C=C(Cl)C=1Cl,"4,61"
2 608,NC1=CC(Cl)=C(Cl)C(Cl)=C1,"3,32"
2 609,NC1C(Cl)=CC(Cl)=CC=1Cl,"3,52"
2 610,OC(=O)C1=CC=CN1,"0,85"
2 611,NC1C=CC(Cl)=CC=1C(O)=O,"1,57"
2 612,NC1=CC(=C(Cl)C=C1)[N+]([O-])=O,"2,06"
2 613,C1CCNC2C=CC=CC=21,"2,29"
2 614,C1=CC=CC=C1N1C=CC=C1,"3,08"
2 615,S=C(NC1C=CC=CC=1)C1C=CC=CC=1,"3,03"
2 616,BrC1C=C(Br)C(Br)=CC=1Br,"5,13"
2 617,NC1=CC(Cl)=C(Cl)C=C1Cl,"3,45"
2 618,OCC1=CC=CS1,"0,87"
2 619,NNC(=O)C1=CC=C(C=C1)[N+]([O-])=O,"0,35"
2 620,CC=CC1C=CC=CC=1,"3,35"
2 621,CC(=S)NC1C=CC=CC=1,"1,71"
2 622,BrCCCC1C=CC=CC=1,"3,72"
2 623,O=C1C=CC(C=C1)=NCl,"1,26"
2 624,ON=C1C=CC(=O)C=C1,"1,08"
2 625,CC(=O)NC(=O)NC(C)=O,"-0,68"
2 626,CCCCCOC(N)=O,"1,35"
2 627,CCSCCSP(=S)(OC)OC,"3,15"
2 628,NC(=O)CF,"-1,05"
2 629,CC1C=CC(=CC=1)S(=O)(=O)NC,"1,28"
2 630,CC(CCC(=O)NCC(O)=O)C1CCC2C3C(CCC21C)C1(C)CCC(O)CC1CC3O,"2,12"
2 631,CC(C)C1C=CC=CC=1N,"2,12"
2 632,CC1C=CC(=CC=1)C1C=CC=CC=1,"4,63"
2 633,CCCC1C=CC=CC=1O,"2,93"
2 634,CC1=CC(=O)C(=O)CO1,"-0,59"
2 635,[O-][N+](=O)C1C=CC=C(I)C=1,"2,94"
2 636,CN(C)C1N=C(N=C(N=1)N(C)C)N(C)C,"2,73"
2 637,NC(=O)C1C=C(C=CC=1)[N+]([O-])=O,"0,77"
2 638,CC(=O)C1=CC=C(C=C1)C(C)C,"2,98"
2 639,CCCC1=CC=C(O)C=C1,"3,20"
2 640,N#CCCC1C=CC=CC=1,"1,72"
2 641,C1OCCO1,"-0,37"
2 642,CCCCCC[N+]([O-])=O,"2,70"
2 643,N#CCCCCCC#N,"0,05"
2 644,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"4,58"
2 645,COC1=CN=C(NS(=O)(=O)C2C=CC(N)=CC=2)N=C1,"0,41"
2 646,CS(=O)(=O)C1C(F)=C(F)C(F)=C(F)C=1F,"1,11"
2 647,CC1C(F)=C(F)C(C(O)=O)=C(F)C=1F,"3,15"
2 648,CC(=O)NC1C(F)=C(F)C(F)=C(F)C=1F,"1,70"
2 649,CC(CC(O)=O)N1N=NC2=CC=CC=C12,"-0,20"
2 650,OC(=O)CCN1N=NC2=CC=CC=C12,"-0,63"
2 651,OC(=O)CCCN1N=NC2=CC=CC=C12,"0,01"
2 652,CC1C=C(O)C=C(C)C=1O,"1,00"
2 653,NC(=O)NC1=CC=CC=C1F,"0,88"
2 654,FC(F)(F)C1NC2C=C(Cl)C=CC=2N=1,"3,39"
2 655,O=S(=O)(NC1C=CC=CC=1)C(F)F,"1,95"
2 656,CC(N)(CC1=CC=C(O)C=C1)C(O)=O,"-1,89"
2 657,NC(=O)NC1C=CC(F)=CC=1,"1,04"
2 658,NCCCCC(O)=O,"-2,63"
2 659,CC1C=CC(=CC=1)S(=O)(=O)NC(=O)NC1CCCCC1,"2,90"
2 660,C1=CC=CC=C1C1NC=CN=1,"1,88"
2 661,CC1=CC(O/C(/O)=N/C)=C(C)C=C1C,"2,52"
2 662,CNNCC1C=CC(=CC=1)C(=O)NC(C)C,"0,06"
2 663,CP(C)C1C=CC=CC=1,"2,57"
2 664,CC(C)C1=CCC(=O)C(=O)C=C1,"1,89"
2 665,NC(=O)OCCCC1C=CC=CC=1,"1,96"
2 666,O=C1CCCCCCN1,"0,24"
2 667,O=C1CCCCN1,"-0,46"
2 668,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"4,40"
2 669,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"5,70"
2 670,CN(C)P(=O)(N(C)C)N(C)C,"0,28"
2 671,CC(C)(CCC(O)=O)C(O)=O,"0,67"
2 672,NC(=O)CBr,"-0,52"
2 673,NC(=O)C(Cl)Cl,"0,19"
2 674,O=C(C(F)(F)F)C(F)(F)F,"1,46"
2 675,CN(N=O)C(N)=O,"-0,03"
2 676,CC(=O)N(CC)CC,"0,34"
2 677,CCOC(=O)N(C)C,"0,89"
2 678,CC(=O)CC(CCC)C(O)=O,"1,31"
2 679,CC(=C)C(=O)OCC(CCCC)CC,"4,54"
2 680,CCCCNC(=N)NC(N)=N,"-1,20"
2 681,CC#CC#CC#CC=CC(=O)OC,"3,85"
2 682,CCCCC#C,"2,73"
2 683,[O-][N+](=O)OCCOCCO[N+]([O-])=O,"0,98"
2 684,CCCCCCCCC(C)=O,"3,73"
2 685,CC1=CSC=N1,"0,97"
2 686,CC1NC=CN=1,"0,24"
2 687,[O-][N+]1C=CC=CC=1,"-1,20"
2 688,CN1C=CC=CC1=O,"-0,23"
2 689,O=C1C2C3CC1CC32,"0,81"
2 690,CN1C=CC(=O)C=C1,"-1,22"
2 691,CC1C=C(N)N=CC=1,"0,56"
2 692,CC1=NCCN1CCO,"0,04"
2 693,O=C1C=C(Cl)C(=O)C=C1,"0,84"
2 694,O=C1NC(=O)N=CC1I,"0,04"
2 695,O=I(=O)C1C=CC=CC=1,"-1,33"
2 696,CC1C=CC=C(C=1)NC,"2,19"
2 697,ON=CC1=CC=NC=C1,"0,77"
2 698,[O-][N+](=O)C1=CC=C(C=O)O1,"1,01"
2 699,NC(=O)C1C=CC(Br)=CC=1,"1,76"
2 700,CC(O)CC1C=CC=CC=1,"1,97"
2 701,[O-][N+](=O)C=CC1=CC=CO1,"1,56"
2 702,CN1C=NC2=C(N)N=CN=C12,"-0,03"
2 704,CC1=CC(C)=C(C)C(C)=C1C,"4,56"
2 705,CC1C(O)=CC(C)=C(O)C=1C,"1,69"
2 706,CC1C=CC(=C(O)C=1)[N+]([O-])=O,"2,31"
2 707,COC1=CC=CC=C1N(C)C,"1,63"
2 708,NS(=O)(=O)C1C=CC(Br)=CC=1,"1,36"
2 709,COC1C=CC(=CC=1)N(C)C,"1,42"
2 710,ClC(Cl)(Cl)SC1C=CC=CC=1,"3,78"
2 711,NC(=O)NC1C=CC=C(O)C=1,"0,36"
2 712,CC(=O)OC1C=CC=C(F)C=1,"1,74"
2 713,CC1=NC(=CN1CCO)[N+]([O-])=O,"-0,59"
2 714,CC(=CC1C=CC=CC=1)[N+]([O-])=O,"2,52"
2 715,CN(C)C(=S)NC1C=CC=CC=1,"1,04"
2 716,[O-][N+](=O)C=CC1C=CC(Cl)=CC=1,"2,44"
2 717,CCCCCCC1CCC(=O)O1,"2,72"
2 718,COC(OC)(OC)C1C=CC=CC=1,"2,27"
2 719,CCCN1C=NC2C1=NC=NC=2N,"0,74"
2 720,CCCCN1N=NC2=CC=CC=C12,"2,57"
2 721,CN1C(=O)N=C2NC(=O)NC2C1=O,"-0,57"
2 722,N=C(O)C(=CC1C=CC=CC=1)C#N,"1,56"
2 723,CCC(=O)NC1C=C(Cl)C(Cl)=CC=1,"3,07"
2 724,NS(=O)(=O)NCCC1C=CC=CC=1,"0,81"
2 725,N=C(O)C=CC1=CC=C(O1)[N+]([O-])=O,"0,65"
2 726,OCCOC1=CC=CC2=CC=CC=C21,"2,50"
2 727,CNC(=O)CCC(=O)C1=CN=CC=C1,"-0,69"
2 728,CC1=CC2C(C=C1)=[N+]([O-])C=CC=2[N+]([O-])=O,"1,43"
2 729,CC1=C(N=O)C(C)=NN1C1C=CC=CC=1,"2,28"
2 730,C1=CC=CC=C1C1NC2=CC=CC=C2N=1,"3,24"
2 731,OC(C1C=CC=CC=1)(C(F)(F)F)C(F)(F)F,"3,41"
2 732,CC1(C2CCCCC=2)C(O)=NC(=O)N=C1O,"1,60"
2 733,CC(C)(C)C1=CC(=O)C=C(C1=O)C(C)(C)C,"4,42"
2 734,CC1=CC=CC=C1NC(=O)C(C)NCCC,"2,11"
2 735,CC1=CC(NS(=O)(=O)C2C=CC(N)=CC=2)=NO1,"0,89"
2 736,CC1NC2C=C(C=CC=2S(=O)(=O)N=1)C(F)(F)F,"1,59"
2 737,OC(=O)C1C2=CC=CC=C2C=C2C=CC=CC2=1,"3,85"
2 738,CCC1(C(O)=NC(=O)N(C)C1=O)C1CCCCC=1,"2,25"
2 739,O=C(NP(=O)(N1CC1)N1CC1)C1=CC=C(F)C=C1,"0,86"
2 740,CC1C=CC(=CC=1)C(=O)C(C)CN1CCCCC1,"3,65"
2 741,CN(C)S(=O)(=O)N(SC(F)(Cl)Cl)C1C=CC(C)=CC=1,"3,90"
2 742,COP(=S)(OC)SCN1C(=O)C2C=CC=CC=2C1=O,"2,78"
2 743,CC(C)(C)C1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,"6,06"
2 744,COC1C=C(CC2=CN=C(N)N=C2N)C=C(OC)C=1OC,"0,91"
2 745,CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)C1C=CC=CC=1,"4,21"
2 746,NS(=O)(=O)C1C=C2C(=CC=1Cl)NC(CC1CCCC1)NS2(=O)=O,"1,27"
2 747,CCCCCC(O)C=CC1C(CCCCCCC(O)=O)C(=O)CC1O,"3,20"
2 748,[O-][N+](=O)C1C=C(C2=C(C=1)C(=O)C1=CC(=CC(=C21)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,"2,40"
2 749,O=C1NCN(C2C=CC=CC=2)C21CCN(CCCC(=O)C1C=CC(F)=CC=1)CC2,"3,03"
2 750,NCC(F)(F)F,"0,24"
2 751,CP(=O)(OC)OC,"-0,61"
2 752,CCC(=O)N(C)C,"-0,11"
2 753,CCN(N=O)C(N)=O,"0,23"
2 754,CCSC(=O)N(CCC)CCC,"3,21"
2 755,CC(C)CN(N=O)C(N)=O,"1,04"
2 756,CC(C)=CC=C(C)C,"3,50"
2 757,N#CC=CC#N,"-0,25"
2 758,NC1CC1,"0,07"
2 759,CC(=O)C1CC1,"0,49"
2 760,CCN1CCCCC1,"1,75"
2 761,CC1CCCC(C)N1,"1,53"
2 762,COC1C=CC=CC=1Cl,"2,68"
2 763,N#CC1C=CC(O)=CC=1,"1,60"
2 764,C=CC(=O)C1C=CC=CC=1,"1,88"
2 765,C[Si](C)(C)C1C=CC=CC=1,"4,72"
2 766,CCC1C=CC(CO)=CC=1,"2,27"
2 767,CC1(C)CCCC(C)(C)N1,"2,15"
2 768,NC12CC3CC(C1)CC(C2)C3,"2,44"
2 769,OC12CC3CC(C1)CC(C2)C3,"2,14"
2 770,CC(C)(C)C1C=CC(N)=CC=1,"2,70"
2 771,C[Si](C)(C)CC1C=CC=CC=1,"4,13"
2 772,NC(=O)NC1C=CC=C(F)C=1,"1,29"
2 773,N=C1N=C(O)C2=CC=CC=C2O1,"0,27"
2 774,OC(=O)C1=CNC2=CC=CC=C12,"1,99"
2 775,OC1C(F)=C(F)C(F)=C(F)C=1F,"3,23"
2 776,NC1=CC2=CC=CC=C2C=C1N,"1,54"
2 777,C1CC(CCN1)C1C=CC=CC=1,"2,39"
2 778,CCOC(=O)C(O)C1C=CC=CC=1,"1,53"
2 779,C1CC2=CC=CC=C2C2=CC=CC=C21,"4,52"
2 780,CCOC(=O)C1=CNC2=CC=CC=C12,"3,04"
2 781,O=C(C1C=CC=CC=1)N1CCCCC1,"2,20"
2 782,CN(N=O)C(=O)NC1C=CC(F)=CC=1,"1,88"
2 783,CC1C2=CC=CC=C2C=C2C=CC=CC2=1,"5,07"
2 784,OC1=CC=CC=C1C=NC1C=CC=CC=1,"3,09"
2 785,CC(C)(C)C1=CC(=CC=C1)O/C(/O)=N/C,"2,93"
2 786,CN1C(=O)NC(=O)C(CC=C)(CC=C)C1=O,"1,55"
2 787,CCO[Si](OCC)(OCC)C1C=CC=CC=1,"2,99"
2 788,CC1C2=CC=CC=C2C(C)=C2C=CC=CC=12,"5,69"
2 789,CCOP(=S)(OCC)SCSC1C=CC(Cl)=CC=1,"5,33"
2 790,NC1NC(=S)C2N=CN(C3CC(O)C(CO)O3)C=2N=1,"-0,56"
2 791,CCOC(=O)C(=CC1C=CC(F)=CC=1)C(=O)OCC,"3,10"
2 792,O=P(C1C=CC=CC=1)(C1C=CC=CC=1)C1C=CC=CC=1,"2,83"
2 793,CC(C)(C)C(=O)C(C)(C)C,"3,00"
2 794,CCCN(N=O)C(N)=O,"0,30"
2 795,[N-]=[N+]=CC(=O)NCC(=N)O,"-1,26"
2 796,C=CC(=O)OCCO,"-0,21"
2 797,CN(C)CC(F)(F)F,"1,06"
2 798,ClCC#CCCl,"2,01"
2 799,CCCCCCCC(C)=O,"3,14"
2 800,CC1=CNC=N1,"0,23"
2 801,[O-][N+](=O)C1=CSC=C1,"1,55"
2 802,ClC1CCCCC1Cl,"3,21"
2 803,CSC1N=CC=CN=1,"1,01"
2 804,COC1C=C(O)C=CC=1O,"0,47"
2 805,NC(=O)C1C=CC(F)=CC=1,"0,91"
2 806,COC1C=C(CCl)C=CC=1,"2,68"
2 807,O=S1(=O)C=CC2=CC=CC=C12,"0,88"
2 808,C1=CC=CC=C1C1=CC=CS1,"3,74"
2 809,C1=NN=C(O1)C1C=CC=CC=1,"1,31"
2 810,NS(=O)(=O)C1C=CC(I)=CC=1,"1,59"
2 811,CC1=CC=C2C=CC=C(O)C2=N1,"2,33"
2 812,O=C1C=C(SS1)C1C=CC=CC=1,"3,01"
2 813,CC1=CC2=CC(C)=C(C)C=C2C=C1,"4,73"
2 814,CC(=O)OC1C=CC(=CC=1)[N+]([O-])=O,"1,50"
2 815,[O-][N+](=O)C=CC1=CC=C(O1)[N+]([O-])=O,"1,30"
2 816,COC1C=CC(C=CC(O)=O)=CC=1,"2,68"
2 817,O=C1CCCCCCCCCCC1,"4,10"
2 818,CC(=O)OC1C=CC=C2C=CC=CC2=1,"2,78"
2 819,OC(=O)CCC1=CNC2=CC=CC=C12,"1,75"
2 820,CCOC(=O)C1C=C(O)C(O)=C(O)C=1,"1,30"
2 821,N=C(S)N=NCC1=CC=C(O1)[N+]([O-])=O,"1,64"
2 822,OC1C=CC(=CC=1)OC1C=CC=CC=1,"3,35"
2 823,CC1C=CC=C2C3=CC=CC=C3C=CC2=1,"5,08"
2 824,CC1=CC2C3C=CC=CC=3C=CC=2C=C1,"5,15"
2 825,C1=CC=CC=C1C1=NC2=CC=CC=C2O1,"3,67"
2 826,CCNC1N=C(NC(C)C)N=C(N=1)SC,"2,98"
2 827,CC1=NC(=O)NC(=O)C1N(CCF)CCCl,"0,85"
2 828,[O-][N+](=O)C1C=CC(=CC=1)NC1C=CC=CC=1,"3,74"
2 829,CN(OC)C(=O)NC1C=C(C=CC=1)C(F)(F)F,"2,64"
2 830,COCCCNC1N=C(N=C(NC(C)C)N=1)SC,"2,82"
2 831,CCS(=O)(=O)C1=CC=C(C2C=CC=CC=21)S(N)(=O)=O,"1,24"
2 832,OC1N=C(C2=CC(Cl)=CC=C2NC1=O)C1=CC=CC=C1Cl,"2,39"
2 833,CN1C(=O)C(O)N=C(C2=CC(Cl)=CC=C12)C1C=CC=CC=1,"2,19"
2 834,CSC1=CC=CC=C1C1=NCC(O)=NC2C=CC(Cl)=CC1=2,"2,99"
2 835,CS(=O)(=O)C1C=CC(=CC=1)C(O)C(CO)NC(=O)C(Cl)Cl,"-0,27"
2 836,COC1=CC=CC=C1N1CCN(CCCC(O)C2C=CC(F)=CC=2)CC1,"2,74"
2 837,CC(=O)OCC1CSC2C(NC(=O)CC3C=CC=CC=3)C(=O)N2C=1C(O)=O,"0,20"
2 838,CC(C)C(/N=C(\\O)/OCC1C=CC=CC=1)/C(/O)=N/C(CC1C=CC(O)=CC=1)C(O)=O,"2,43"
2 839,CN1C2C3(CCN4CC=CC(CC)(C34)C(OC(C)=O)C2(O)C(=O)OC)C2=CC(=C(C=C12)OC)C1(CC2CC(O)(CN(C2)CCC2=C1NC1=CC=CC=C21)CC)C(=O)OC,"3,70"
2 840,CN(C)CC(=O)OC1C2(CC)C=CCN3CCC4(C23)C(N(C)C2=CC(OC)=C(C=C42)C2(CC3CN(CCC4C5=CC=CC=C5NC2=4)CC(O)(C3)CC)C(=O)OC)C1(O)C(=O)OC,"4,02"
2 841,N=C(CC#N)C(C#N)C#N,"-0,13"
